Date,Price,,,,,
11/11/2019,84.74,,,,,
11/12/2019,84.6,,,,,
11/13/2019,84.6,,,,,
11/14/2019,84.6,,,,,
11/15/2019,84.6,,,,,
11/18/2019,84.6,,,,,
11/19/2019,84.6,,,,,
11/20/2019,84.6,,,,,
11/21/2019,84.6,,,,,
11/22/2019,84.6,,,,,
11/25/2019,84.6,,,,,
11/26/2019,84.6,,,,,
11/27/2019,84.6,,,,,
11/28/2019,84.89,,,,,
11/29/2019,84.895,,,,,
12/2/2019,84.65,,,,,
12/3/2019,84.6,,,,,
12/4/2019,84.6,,,,,
12/5/2019,84.6,,,,,
12/6/2019,84.6,,,,,
12/9/2019,84.6,,,,,
12/10/2019,84.6,,,,,
12/11/2019,84.6,,,,,
12/12/2019,84.6,,,,,
12/13/2019,84.6,,,,,
12/16/2019,84.6,,,,,
12/17/2019,84.6,,,,,
12/18/2019,84.6,,,,,
12/19/2019,84.89,,,,,
12/20/2019,84.895,,,,,
12/23/2019,84.62,,,,,
12/24/2019,84.6,,,,,
12/25/2019,84.85,,,,,
12/26/2019,84.6,,,,,
12/27/2019,84.93,,,,,
12/30/2019,84.89,,,,,
12/31/2019,84.89,,,,,
1/1/2020,84.89,,,,,
1/2/2020,84.6,,,,,
1/3/2020,84.6,,,,,
1/6/2020,84.6,,,,,
1/7/2020,84.6,,,,,
1/8/2020,84.6,,,,,
1/9/2020,84.6,,,,,
1/10/2020,84.6,,,,,
1/13/2020,84.89,,,,,
1/14/2020,84.6,,,,,
1/15/2020,84.6,,,,,
1/16/2020,84.6,,,,,
1/17/2020,84.8,,,,,
1/20/2020,84.89,,,,,
1/21/2020,84.89,,,,,
1/22/2020,84.6,,,,,
1/23/2020,84.6,,,,,
1/24/2020,84.6,,,,,
1/27/2020,84.6,,,,,
1/28/2020,84.6,,,,,
1/29/2020,84.6,,,,,
1/30/2020,84.6,,,,,
1/31/2020,84.6,,,,,
2/3/2020,84.6,,,,,
2/4/2020,84.65,,,,,
2/5/2020,84.7,,,,,
2/6/2020,84.65,,,,,
2/7/2020,84.65,,,,,
2/10/2020,84.65,,,,,
2/11/2020,84.65,,,,,
2/12/2020,84.65,,,,,
2/13/2020,84.65,,,,,
2/14/2020,84.65,,,,,
2/17/2020,84.94,,,,,
2/18/2020,84.65,,,,,
2/19/2020,84.65,,,,,
2/20/2020,84.65,,,,,
2/21/2020,84.65,,,,,
2/24/2020,84.65,,,,,
2/25/2020,84.65,,,,,
2/26/2020,84.7,,,,,
2/27/2020,84.65,,,,,
2/28/2020,84.65,,,,,
3/2/2020,84.65,,,,,
3/3/2020,84.65,,,,,
3/4/2020,84.65,,,,,
3/5/2020,84.65,,,,,
3/6/2020,84.65,,,,,
3/9/2020,84.65,,,,,
3/10/2020,84.94,,,,,
3/11/2020,84.94,,,,,
3/12/2020,84.69,,,,,
3/13/2020,84.65,,,,,
3/16/2020,84.65,,,,,
3/17/2020,84.65,,,,,
3/18/2020,84.69,,,,,
3/19/2020,84.65,,,,,
3/20/2020,84.65,,,,,
3/23/2020,84.65,,,,,
3/24/2020,84.65,,,,,
3/25/2020,84.67,,,,,
3/26/2020,84.67,,,,,
3/27/2020,84.67,,,,,
3/30/2020,84.67,,,,,
3/31/2020,84.67,,,,,
4/1/2020,84.67,,,,,
4/2/2020,84.67,,,,,
4/3/2020,84.67,,,,,
4/6/2020,84.65,,,,,
4/7/2020,84.65,,,,,
4/8/2020,84.65,,,,,
4/9/2020,84.65,,,,,
4/13/2020,84.65,,,,,
4/14/2020,84.65,,,,,
4/15/2020,84.73,,,,,
4/16/2020,84.73,,,,,
4/17/2020,84.73,,,,,
4/20/2020,84.73,,,,,
4/21/2020,84.73,,,,,
4/22/2020,84.73,,,,,
4/23/2020,84.76,,,,,
4/24/2020,84.76,,,,,
4/27/2020,84.73,,,,,
4/28/2020,84.73,,,,,
4/29/2020,84.73,,,,,
4/30/2020,84.78,,,,,
5/1/2020,84.78,,,,,
5/4/2020,84.73,,,,,
5/5/2020,84.73,,,,,
5/6/2020,84.73,,,,,
5/7/2020,84.76,,,,,
5/8/2020,84.76,,,,,
5/11/2020,84.73,,,,,
5/12/2020,84.73,,,,,
5/13/2020,84.73,,,,,
5/14/2020,84.73,,,,,
5/15/2020,84.73,,,,,
5/18/2020,84.94,,,,,
5/19/2020,84.73,,,,,
5/20/2020,84.73,,,,,
5/21/2020,84.73,,,,,
5/22/2020,84.73,,,,,
5/26/2020,84.73,,,,,
5/27/2020,84.78,,,,,
5/28/2020,84.73,,,,,
5/29/2020,84.73,,,,,
6/1/2020,84.73,,,,,
6/2/2020,84.78,,,,,
6/3/2020,84.73,,,,,
6/4/2020,84.73,,,,,
6/5/2020,84.73,,,,,
6/8/2020,84.73,,,,,
6/9/2020,84.73,,,,,
6/10/2020,84.73,,,,,
6/11/2020,84.94,,,,,
6/15/2020,84.73,,,,,
6/16/2020,84.73,,,,,
6/17/2020,84.73,,,,,
6/18/2020,84.73,,,,,
6/19/2020,84.73,,,,,
6/22/2020,84.73,,,,,
6/23/2020,84.73,,,,,
6/24/2020,84.73,,,,,
6/25/2020,84.73,,,,,
6/26/2020,84.73,,,,,
6/29/2020,84.73,,,,,
6/30/2020,84.73,,,,,
7/2/2020,84.84,,,,,
7/6/2020,84.73,,,,,
7/7/2020,84.79,,,,,
7/8/2020,84.73,,,,,
7/9/2020,84.73,,,,,
7/10/2020,84.73,,,,,
7/13/2020,84.63,,,,,
7/14/2020,84.63,,,,,
7/15/2020,84.63,,,,,
7/16/2020,84.63,,,,,
7/17/2020,84.63,,,,,
7/20/2020,84.63,,,,,
7/21/2020,84.63,,,,,
7/22/2020,84.63,,,,,
7/23/2020,84.63,,,,,
7/24/2020,84.63,,,,,
7/27/2020,84.63,,,,,
7/28/2020,84.63,,,,,
7/29/2020,84.63,,,,,
7/30/2020,84.63,,,,,
7/31/2020,84.63,,,,,
8/3/2020,84.63,,,,,
8/4/2020,84.63,,,,,
8/5/2020,84.63,,,,,
8/6/2020,84.63,,,,,
8/7/2020,84.63,,,,,
8/10/2020,84.63,,,,,
8/11/2020,84.63,,,,,
8/12/2020,84.63,,,,,
8/13/2020,84.63,,,,,
8/17/2020,84.63,,,,,
8/18/2020,84.63,,,,,
8/19/2020,84.63,,,,,
8/20/2020,84.63,,,,,
8/21/2020,84.63,,,,,
8/24/2020,84.63,,,,,
8/25/2020,84.63,,,,,
8/26/2020,84.63,,,,,
8/27/2020,84.63,,,,,
8/28/2020,84.63,,,,,
8/31/2020,84.63,,,,,
9/1/2020,84.63,,,,,
9/2/2020,84.63,,,,,
9/3/2020,84.63,,,,,
9/4/2020,84.63,,,,,
9/7/2020,84.8,,,,,
9/8/2020,84.63,,,,,
9/9/2020,84.63,,,,,
9/10/2020,84.63,,,,,
9/11/2020,84.63,,,,,
9/14/2020,84.63,,,,,
9/15/2020,84.63,,,,,
9/16/2020,84.63,,,,,
9/17/2020,84.8,,,,,
9/18/2020,84.63,,,,,
9/21/2020,84.63,,,,,
9/22/2020,84.63,,,,,
9/23/2020,84.63,,,,,
9/24/2020,84.63,,,,,
9/25/2020,84.63,,,,,
9/28/2020,84.63,,,,,
9/29/2020,84.63,,,,,
9/30/2020,84.79,,,,,
10/1/2020,84.63,,,,,
10/2/2020,84.63,,,,,
10/5/2020,84.63,,,,,
10/6/2020,84.63,,,,,
10/7/2020,84.63,,,,,
10/8/2020,84.63,,,,,
10/9/2020,84.63,,,,,
10/12/2020,84.79,,,,,
10/13/2020,84.63,,,,,
10/14/2020,84.63,,,,,
10/15/2020,84.63,,,,,
10/16/2020,84.63,,,,,
10/19/2020,84.63,,,,,
10/20/2020,84.63,,,,,
10/21/2020,84.63,,,,,
10/22/2020,84.63,,,,,
10/23/2020,84.63,,,,,
10/26/2020,84.63,,,,,
10/27/2020,84.46,,,,,
10/28/2020,84.15,,,,,
10/29/2020,84.57,,,,,
10/30/2020,84.29,,,,,
11/2/2020,84.17,,,,,
11/3/2020,84.79,,,,,
11/4/2020,84.22,,,,,
11/5/2020,84.43,,,,,
11/6/2020,84.37,,,,,
11/9/2020,84.43,,,,,
11/10/2020,84.39,,,,,
11/11/2020,84.4,,,,,
11/12/2020,84.37,,,,,
11/13/2020,84.41,,,,,
11/16/2020,84.45,,,,,
11/17/2020,84.2,,,,,
11/18/2020,84.29,,,,,
11/19/2020,84.33,,,,,
11/20/2020,84.565,,,,,
11/23/2020,84.41,,,,,
11/24/2020,84.45,,,,,
11/25/2020,84.46,,,,,
11/26/2020,84.79,,,,,
11/27/2020,84.45,,,,,
11/30/2020,84.46,,,,,
12/1/2020,84.36,,,,,
12/2/2020,84.36,,,,,
12/3/2020,84.39,,,,,
12/4/2020,84.18,,,,,
12/7/2020,84.45,,,,,
12/8/2020,84.4,,,,,
12/9/2020,84.46,,,,,
12/10/2020,84.45,,,,,
12/11/2020,84.5,,,,,
12/14/2020,84.39,,,,,
12/15/2020,84.54,,,,,
12/16/2020,84.43,,,,,
12/17/2020,84.63,,,,,
12/18/2020,84.18,,,,,
12/21/2020,84.32,,,,,
12/22/2020,84.37,,,,,
12/23/2020,84.45,,,,,
12/24/2020,84.51,,,,,
12/28/2020,84.49,,,,,
12/29/2020,84.46,,,,,
12/30/2020,84.45,,,,,
12/31/2020,84.27,,,,,
1/1/2021,85.069,,,,,
1/4/2021,84.25,,,,,
1/5/2021,84.29,,,,,
1/6/2021,84.79,,,,,
1/7/2021,84.33,,,,,
1/8/2021,84.33,,,,,
1/11/2021,84.28,,,,,
1/12/2021,84.29,,,,,
1/13/2021,84.15,,,,,
1/14/2021,84.28,,,,,
1/18/2021,84.8,,,,,
1/19/2021,84.28,,,,,
1/20/2021,84.29,,,,,
1/21/2021,84.79,,,,,
1/22/2021,84.15,,,,,
1/25/2021,84.29,,,,,
1/26/2021,84.13,,,,,
1/27/2021,84.58,,,,,
1/28/2021,84.54,,,,,
1/29/2021,84.37,,,,,
2/1/2021,84.79,,,,,
2/2/2021,84.45,,,,,
2/3/2021,84.28,,,,,
2/4/2021,84.54,,,,,
2/5/2021,84.03,,,,,
2/8/2021,84.44,,,,,
2/9/2021,84.37,,,,,
2/10/2021,84.79,,,,,
2/11/2021,84.54,,,,,
2/12/2021,84.22,,,,,
2/15/2021,84.63,,,,,
2/16/2021,84.11,,,,,
2/17/2021,84.56,,,,,
2/18/2021,84.44,,,,,
2/19/2021,84.27,,,,,
2/22/2021,84.17,,,,,
2/23/2021,84.37,,,,,
2/24/2021,84.62,,,,,
2/25/2021,84.79,,,,,
2/26/2021,84.62,,,,,
3/1/2021,84.06,,,,,
3/2/2021,84.45,,,,,
3/3/2021,84.45,,,,,
3/4/2021,84.79,,,,,
3/5/2021,84.62,,,,,
3/8/2021,84.59,,,,,
3/9/2021,84.59,,,,,
3/10/2021,84.54,,,,,
3/11/2021,84.54,,,,,
3/12/2021,84.6,,,,,
3/15/2021,84.45,,,,,
3/16/2021,84.79,,,,,
3/18/2021,84.18,,,,,
3/19/2021,84.14,,,,,
3/22/2021,84.39,,,,,
3/23/2021,84.37,,,,,
3/24/2021,84.56,,,,,
3/25/2021,84.45,,,,,
3/26/2021,84.03,,,,,
3/29/2021,84.62,,,,,
3/30/2021,84.45,,,,,
3/31/2021,84.37,,,,,
4/1/2021,84.54,,,,,
4/2/2021,84.2,,,,,
4/5/2021,84.39,,,,,
4/6/2021,84.62,,,,,
4/7/2021,84.62,,,,,
4/8/2021,84.43,,,,,
4/9/2021,84.16,,,,,
4/12/2021,84.35,,,,,
4/13/2021,84.62,,,,,
4/15/2021,84.62,,,,,
4/16/2021,84.28,,,,,
4/19/2021,84.51,,,,,
4/20/2021,84.51,,,,,
4/21/2021,84.39,,,,,
4/22/2021,84.51,,,,,
4/23/2021,84.17,,,,,
4/26/2021,84.62,,,,,
4/27/2021,84.62,,,,,
4/28/2021,84.62,,,,,
4/29/2021,84.62,,,,,
4/30/2021,84.28,,,,,
5/3/2021,84.62,,,,,
5/4/2021,84.62,,,,,
5/5/2021,84.29,,,,,
5/6/2021,84.62,,,,,
5/7/2021,84.28,,,,,
5/10/2021,84.45,,,,,
5/11/2021,84.39,,,,,
5/12/2021,84.62,,,,,
5/13/2021,84.45,,,,,
5/14/2021,84.06,,,,,
5/17/2021,84.51,,,,,
5/18/2021,84.51,,,,,
5/19/2021,84.62,,,,,
5/20/2021,84.62,,,,,
5/21/2021,84.27,,,,,
5/24/2021,84.39,,,,,
5/25/2021,84.51,,,,,
5/26/2021,84.23,,,,,
5/27/2021,84.62,,,,,
5/28/2021,84.28,,,,,
5/31/2021,84.54,,,,,
6/1/2021,84.4,,,,,
6/2/2021,84.62,,,,,
6/3/2021,84.39,,,,,
6/4/2021,84.01,,,,,
6/7/2021,84.28,,,,,
6/8/2021,84.45,,,,,
6/9/2021,84.51,,,,,
6/10/2021,84.8,,,,,
6/11/2021,84.34,,,,,
6/14/2021,84.39,,,,,
6/15/2021,84.62,,,,,
6/16/2021,84.63,,,,,
6/17/2021,84.62,,,,,
6/18/2021,84.45,,,,,
6/21/2021,84.51,,,,,
6/22/2021,84.39,,,,,
6/23/2021,84.36,,,,,
6/24/2021,84.51,,,,,
6/25/2021,84.2,,,,,
6/28/2021,84.44,,,,,
6/29/2021,84.63,,,,,
6/30/2021,84.57,,,,,
7/1/2021,84.4,,,,,
7/2/2021,84.34,,,,,
7/5/2021,84.63,,,,,
7/6/2021,84.42,,,,,
7/7/2021,84.63,,,,,
7/8/2021,84.63,,,,,
7/9/2021,84.12,,,,,
7/12/2021,84.51,,,,,
7/13/2021,84.8,,,,,
7/14/2021,84.8,,,,,
7/15/2021,84.8,,,,,
7/19/2021,84.79,,,,,
7/22/2021,84.62,,,,,
7/23/2021,84.14,,,,,
7/26/2021,84.8,,,,,
7/27/2021,84.8,,,,,
7/28/2021,84.42,,,,,
7/29/2021,84.46,,,,,
7/30/2021,84.25,,,,,
8/2/2021,84.8,,,,,
8/3/2021,84.81,,,,,
8/5/2021,84.21,,,,,
8/6/2021,84.17,,,,,
8/9/2021,84.48,,,,,
8/10/2021,84.47,,,,,
8/11/2021,84.33,,,,,
8/12/2021,84.25,,,,,
8/13/2021,84.08,,,,,
8/16/2021,84.36,,,,,
8/17/2021,84.58,,,,,
8/18/2021,84.58,,,,,
8/19/2021,84.88,,,,,
8/20/2021,84.48,,,,,
8/23/2021,84.81,,,,,
8/24/2021,84.74,,,,,
8/25/2021,84.79,,,,,
8/26/2021,85.25,,,,,
8/27/2021,84.91,,,,,
8/30/2021,84.69,,,,,
8/31/2021,85.03,,,,,
9/1/2021,84.64,,,,,
9/2/2021,84.98,,,,,
9/6/2021,85.15,,,,,
9/7/2021,84.54,,,,,
9/8/2021,84.81,,,,,
9/9/2021,84.81,,,,,
9/10/2021,84.49,,,,,
9/13/2021,84.98,,,,,
9/14/2021,85.2,,,,,
9/15/2021,84.74,,,,,
9/16/2021,85.25,,,,,
9/17/2021,84.74,,,,,
9/20/2021,84.63,,,,,
9/21/2021,84.98,,,,,
9/22/2021,85.18,,,,,
9/23/2021,84.91,,,,,
9/24/2021,84.61,,,,,
9/27/2021,84.75,,,,,
9/28/2021,85.09,,,,,
9/29/2021,85.29,,,,,
9/30/2021,85.6,,,,,
10/1/2021,85.26,,,,,
10/4/2021,85.24,,,,,
10/5/2021,85.53,,,,,
10/6/2021,85.46,,,,,
10/7/2021,85.37,,,,,
10/8/2021,85.2,,,,,
10/11/2021,85.55,,,,,
10/12/2021,85.24,,,,,
10/13/2021,85.34,,,,,
10/14/2021,85.35,,,,,
10/15/2021,85.07,,,,,
10/18/2021,85.45,,,,,
10/19/2021,85.35,,,,,
10/20/2021,85.26,,,,,
10/21/2021,85.49,,,,,
10/22/2021,85.26,,,,,
10/25/2021,85.48,,,,,
10/26/2021,85.55,,,,,
10/27/2021,85.51,,,,,
10/28/2021,85.56,,,,,
10/29/2021,85.41,,,,,
11/1/2021,85.47,,,,,
11/2/2021,85.6,,,,,
11/3/2021,85.53,,,,,
11/4/2021,85.57,,,,,
11/5/2021,85.39,,,,,
11/8/2021,85.59,,,,,
11/9/2021,85.56,,,,,
11/10/2021,85.66,,,,,
11/11/2021,85.75,,,,,
11/12/2021,85.57,,,,,
11/15/2021,85.79,,,,,
11/16/2021,85.7,,,,,
11/17/2021,85.56,,,,,
11/18/2021,85.57,,,,,
11/19/2021,86.155,,,,,
11/22/2021,85.61,,,,,
11/23/2021,85.6,,,,,
11/24/2021,85.7,,,,,
11/25/2021,85.79,,,,,
11/26/2021,85.64,,,,,
11/29/2021,85.62,,,,,
11/30/2021,85.61,,,,,
12/1/2021,85.61,,,,,
12/2/2021,85.62,,,,,
12/3/2021,85.44,,,,,
12/6/2021,85.61,,,,,
12/7/2021,85.66,,,,,
12/8/2021,85.57,,,,,
12/9/2021,85.66,,,,,
12/10/2021,85.5,,,,,
12/13/2021,85.61,,,,,
12/14/2021,85.56,,,,,
12/15/2021,85.7,,,,,
12/16/2021,85.52,,,,,
12/17/2021,85.37,,,,,
12/20/2021,85.7,,,,,
12/21/2021,85.62,,,,,
12/22/2021,85.7,,,,,
12/23/2021,85.62,,,,,
12/24/2021,85.57,,,,,
12/27/2021,85.7,,,,,
12/28/2021,85.7,,,,,
12/29/2021,85.62,,,,,
12/30/2021,85.62,,,,,
1/3/2022,85.62,,,,,
1/4/2022,85.7,,,,,
1/5/2022,85.57,,,,,
1/6/2022,85.86,,,,,
1/7/2022,85.69,,,,,
1/10/2022,85.8,,,,,
1/11/2022,85.8,,,,,
1/12/2022,85.86,,,,,
1/13/2022,85.81,,,,,
1/17/2022,85.95,,,,,
1/18/2022,85.74,,,,,
1/19/2022,85.86,,,,,
1/20/2022,85.86,,,,,
1/24/2022,85.8,,,,,
1/25/2022,85.86,,,,,
1/26/2022,85.86,,,,,
1/27/2022,85.86,,,,,
1/31/2022,85.8,,,,,
2/1/2022,85.95,,,,,
2/2/2022,85.8,,,,,
2/3/2022,85.79,,,,,
2/4/2022,85.7,,,,,
2/7/2022,85.79,,,,,
2/8/2022,85.8,,,,,
2/9/2022,85.86,,,,,
2/10/2022,85.95,,,,,
2/11/2022,85.77,,,,,
2/14/2022,85.8,,,,,
2/15/2022,85.76,,,,,
2/16/2022,85.86,,,,,
2/17/2022,85.86,,,,,
2/18/2022,85.77,,,,,
2/22/2022,85.78,,,,,
2/23/2022,85.86,,,,,
2/24/2022,85.95,,,,,
2/28/2022,85.77,,,,,
3/1/2022,85.7,,,,,
3/2/2022,85.78,,,,,
3/3/2022,85.91,,,,,
3/4/2022,85.74,,,,,
3/7/2022,85.95,,,,,
3/8/2022,85.86,,,,,
3/9/2022,85.91,,,,,
3/10/2022,85.91,,,,,
3/11/2022,85.82,,,,,
3/14/2022,85.91,,,,,
3/15/2022,85.86,,,,,
3/16/2022,86,,,,,
3/17/2022,85.91,,,,,
3/21/2022,86,,,,,
3/22/2022,86.2,,,,,
3/23/2022,86.19,,,,,
3/24/2022,86.11,,,,,
3/25/2022,86.02,,,,,
3/28/2022,86.11,,,,,
3/29/2022,86.2,,,,,
3/30/2022,86.2,,,,,
3/31/2022,86.2,,,,,
4/1/2022,86.11,,,,,
4/4/2022,86.03,,,,,
4/5/2022,86.1,,,,,
4/6/2022,86.01,,,,,
4/7/2022,86.11,,,,,
4/8/2022,86.02,,,,,
4/11/2022,85.94,,,,,
4/12/2022,85.93,,,,,
4/13/2022,86.11,,,,,
4/14/2022,85.94,,,,,
4/18/2022,86.03,,,,,
4/19/2022,86.11,,,,,
4/20/2022,86.2,,,,,
4/21/2022,86.2,,,,,
4/22/2022,86.02,,,,,
4/25/2022,86.11,,,,,
4/26/2022,86.36,,,,,
4/27/2022,86.36,,,,,
4/28/2022,86.36,,,,,
4/29/2022,86.36,,,,,
5/2/2022,86.27,,,,,
5/3/2022,86.18,,,,,
5/4/2022,86.27,,,,,
5/5/2022,86.36,,,,,
5/6/2022,86.18,,,,,
5/9/2022,86.52,,,,,
5/10/2022,86.7,,,,,
5/11/2022,86.61,,,,,
5/12/2022,86.7,,,,,
5/13/2022,86.61,,,,,
5/16/2022,87.41,,,,,
5/17/2022,87.41,,,,,
5/18/2022,87.41,,,,,
5/19/2022,87.32,,,,,
5/20/2022,87.14,,,,,
5/23/2022,87.72,,,,,
5/24/2022,87.72,,,,,
5/25/2022,87.81,,,,,
5/26/2022,87.72,,,,,
5/27/2022,87.63,,,,,
5/30/2022,89,,,,,
5/31/2022,88.91,,,,,
6/1/2022,88.91,,,,,
6/2/2022,88.91,,,,,
6/3/2022,88.82,,,,,
6/6/2022,91.23,,,,,
6/7/2022,91.95,,,,,
6/8/2022,92.9,,,,,
6/9/2022,92.81,,,,,
6/13/2022,93.76,,,,,
6/14/2022,93.67,,,,,
6/15/2022,92.81,,,,,
6/16/2022,92.9,,,,,
6/17/2022,92.81,,,,,
6/20/2022,92.9,,,,,
6/21/2022,92.72,,,,,
6/22/2022,92.86,,,,,
6/23/2022,92.63,,,,,
6/27/2022,92.72,,,,,
6/28/2022,93.31,,,,,
6/29/2022,93.4,,,,,
6/30/2022,93.45,,,,,
7/4/2022,93.4,,,,,
7/5/2022,93.36,,,,,
7/6/2022,93.31,,,,,
7/7/2022,93.36,,,,,
7/8/2022,93.18,,,,,
7/11/2022,93,,,,,
7/12/2022,93.4,,,,,
7/13/2022,93.81,,,,,
7/14/2022,93.9,,,,,
7/18/2022,93.63,,,,,
7/19/2022,93.95,,,,,
7/20/2022,93.95,,,,,
7/21/2022,94.4,,,,,
7/22/2022,94.31,,,,,
7/25/2022,94.22,,,,,
7/26/2022,94.7,,,,,
7/27/2022,94.61,,,,,
7/28/2022,94.53,,,,,
7/29/2022,94.44,,,,,
8/1/2022,94.61,,,,,
8/2/2022,94.7,,,,,
8/3/2022,94.7,,,,,
8/4/2022,94.53,,,,,
8/5/2022,94.44,,,,,
8/8/2022,94.7,,,,,
8/9/2022,94.61,,,,,
8/10/2022,94.95,,,,,
8/11/2022,94.91,,,,,
8/15/2022,94.82,,,,,
8/16/2022,94.91,,,,,
8/17/2022,94.91,,,,,
8/18/2022,94.91,,,,,
8/19/2022,94.94,,,,,
8/22/2022,94.91,,,,,
8/23/2022,94.89,,,,,
8/24/2022,94.91,,,,,
8/25/2022,94.91,,,,,
8/26/2022,94.73,,,,,
8/29/2022,94.91,,,,,
8/30/2022,95,,,,,
8/31/2022,94.91,,,,,
9/1/2022,94.91,,,,,
9/2/2022,94.82,,,,,
9/5/2022,94.91,,,,,
9/6/2022,94.91,,,,,
9/7/2022,95,,,,,
9/8/2022,95,,,,,
9/9/2022,94.91,,,,,
9/12/2022,94.91,,,,,
9/13/2022,102.4,,,,,
9/14/2022,103.95,,,,,
9/15/2022,103.9,,,,,
9/16/2022,103.8,,,,,
9/19/2022,103.8,,,,,
9/20/2022,103.3,,,,,
9/21/2022,103.2,,,,,
9/22/2022,102.7,,,,,
9/23/2022,102.6,,,,,
9/26/2022,102.6,,,,,
9/27/2022,100.82,,,,,
9/28/2022,102.3,,,,,
9/29/2022,101.2,,,,,
9/30/2022,101.1,,,,,
10/3/2022,101.5,,,,,
10/4/2022,101.6,,,,,
10/6/2022,102.9,,,,,
10/10/2022,101.26,,,,,
10/11/2022,101.6,,,,,
10/12/2022,101.5,,,,,
10/13/2022,102,,,,,
10/14/2022,101.9,,,,,
10/17/2022,102.4,,,,,
10/18/2022,105.8,,,,,
10/19/2022,105.82,,,,,
10/20/2022,101.2,,,,,
10/24/2022,101.5,,,,,
10/25/2022,105.2,,,,,
10/26/2022,101.4,,,,,
10/27/2022,101.26,,,,,
10/28/2022,101.1,,,,,
10/31/2022,100.8,,,,,
11/1/2022,100.8,,,,,
11/2/2022,101.7,,,,,
11/3/2022,102.7,,,,,
11/4/2022,102.65,,,,,
11/7/2022,101.7,,,,,
11/8/2022,101.33,,,,,
11/9/2022,104.8,,,,,
11/10/2022,101.8,,,,,
11/11/2022,101.7,,,,,
11/14/2022,102.1,,,,,
11/15/2022,102.4,,,,,
11/16/2022,102.6,,,,,
11/17/2022,102.7,,,,,
11/18/2022,102.6,,,,,
11/21/2022,102.8,,,,,
11/22/2022,102.2,,,,,
11/23/2022,101.6,,,,,
11/24/2022,101.8,,,,,
11/25/2022,101.7,,,,,
11/28/2022,105,,,,,
11/29/2022,101.4,,,,,
11/30/2022,101.5,,,,,
12/1/2022,102.3,,,,,
12/2/2022,102.2,,,,,
12/5/2022,102.9,,,,,
12/6/2022,103.1,,,,,
12/7/2022,103.35,,,,,
12/8/2022,102.7,,,,,
12/12/2022,103.6,,,,,
12/13/2022,103.7,,,,,
12/14/2022,103.1,,,,,
12/15/2022,104.2,,,,,
12/16/2022,104.1,,,,,
12/19/2022,105.7,,,,,
12/20/2022,102.5,,,,,
12/21/2022,105.4,,,,,
12/22/2022,105.2,,,,,
12/23/2022,105.2,,,,,
12/26/2022,103.95,,,,,
12/27/2022,102.7,,,,,
12/28/2022,105.4,,,,,
12/29/2022,102.6,,,,,
12/30/2022,102.5,,,,,
1/2/2023,105.95,,,,,
1/3/2023,103.35,,,,,
1/4/2023,103.3,,,,,
1/5/2023,103.5,,,,,
1/6/2023,103.4,,,,,
1/9/2023,104.5,,,,,
1/10/2023,105,,,,,
1/11/2023,104.1,,,,,
1/12/2023,104.14,,,,,
1/13/2023,104,,,,,
1/16/2023,103.91,,,,,
1/17/2023,103.7,,,,,
1/18/2023,105.7,,,,,
1/19/2023,105.1,,,,,
1/23/2023,105.5,,,,,
1/24/2023,106.2,,,,,
1/25/2023,104.6,,,,,
1/26/2023,105.5,,,,,
1/27/2023,105.5,,,,,
1/30/2023,105.9,,,,,
1/31/2023,106.7,,,,,
2/1/2023,105.58,,,,,
2/2/2023,107.3,,,,,
2/6/2023,106.22,,,,,
2/7/2023,106.23,,,,,
2/8/2023,106.4,,,,,
2/9/2023,104.63,,,,,
2/13/2023,106.85,,,,,
2/14/2023,107.1,,,,,
2/15/2023,106.2,,,,,
2/16/2023,105.75,,,,,
2/20/2023,106.15,,,,,
2/22/2023,106.63,,,,,
2/23/2023,106.59,,,,,
2/27/2023,106.6,,,,,
2/28/2023,104.45,,,,,
3/1/2023,104.42,,,,,
3/2/2023,106.5,,,,,
3/6/2023,104.89,,,,,
3/7/2023,105.23,,,,,
3/9/2023,105.37,,,,,
3/13/2023,105.43,,,,,
3/14/2023,105.54,,,,,
3/15/2023,105.4,,,,,
3/16/2023,106.75,,,,,
3/20/2023,105.24,,,,,
3/21/2023,106.51,,,,,
3/22/2023,105.06,,,,,
3/23/2023,105.05,,,,,
3/27/2023,105.04,,,,,
3/28/2023,107.65,,,,,
3/29/2023,106.36,,,,,
3/30/2023,107.2,,,,,
4/3/2023,105.24,,,,,
4/4/2023,105.47,,,,,
4/5/2023,107.4,,,,,
4/6/2023,105.81,,,,,
4/10/2023,106.16,,,,,
4/11/2023,106.28,,,,,
4/12/2023,106.34,,,,,
4/13/2023,106.37,,,,,
4/17/2023,106.25,,,,,
4/18/2023,106.11,,,,,
4/24/2023,106.1,,,,,
